Date,Item,Price,Quantity,Mode of Payment
09-05-2023,cheese,4.99,2,Cash
09-05-2023,cake,7.99,1,Cash
09-05-2023,hot sauce,2.99,5,Cash
09-05-2023,muffins,4.49,3,Cash
09-05-2023,yogurt,1.99,3,Cash
09-05-2023,eggs,2.19,1,Cash
09-05-2023,frozen pot pies,3.99,5,Cash
09-05-2023,frozen desserts,3.99,4,Cash
09-05-2023,maple syrup,5.49,4,Cash
09-05-2023,mayonnaise,2.79,4,Cash
10-05-2023,pickles,2.99,1,Cash
10-05-2023,fish,9.99,1,Cash
10-05-2023,bread,2.99,5,Cash
10-05-2023,rice,5.99,3,Cash
10-05-2023,tortilla chips,3.49,1,Cash
10-05-2023,milk,3.49,4,Cash
10-05-2023,salad dressing,2.99,2,Cash
10-05-2023,cookies,2.49,1,Cash
10-05-2023,lettuce,1.29,4,Cash
11-05-2023,apples,1.79,3,Debit Card
11-05-2023,ice cream,4.49,3,Debit Card
11-05-2023,celery,1.29,2,Debit Card
11-05-2023,salsa,2.99,4,Debit Card
11-05-2023,pickle relish,1.99,5,Debit Card
11-05-2023,coffee,5.99,2,Debit Card
11-05-2023,tomatoes,2.69,4,Debit Card
11-05-2023,granola bars,3.29,5,Debit Card
11-05-2023,pasta,1.79,2,Debit Card
12-05-2023,popcorn kernels,0.99,1,Debit Card
12-05-2023,frozen fries,2.99,2,Debit Card
12-05-2023,tuna,4.99,4,Debit Card
12-05-2023,frozen crepes,3.99,2,Debit Card
13-05-2023,yogurt,1.99,2,Cash
13-05-2023,frozen breaded fish,6.99,4,Cash
13-05-2023,avocado,1.99,4,Cash
13-05-2023,frozen dinners,5.99,1,Cash
13-05-2023,rice,5.99,3,Cash
13-05-2023,cumin,2.99,1,Cash
13-05-2023,guacamole,4.99,4,Cash
13-05-2023,salmon,9.99,4,Cash
13-05-2023,shrimp,8.99,5,Cash
13-05-2023,milk,3.49,1,Cash
13-05-2023,popcorn,1.99,5,Cash
13-05-2023,crab,10.99,3,Cash
13-05-2023,canned beans,1.79,1,Cash
14-05-2023,beef,8.99,3,Cash
14-05-2023,ice pops,2.49,2,Cash
14-05-2023,spaghetti sauce,2.49,1,Cash
14-05-2023,mushrooms,2.49,5,Cash
14-05-2023,eggs,2.19,3,Cash
14-05-2023,soda,1.99,1,Cash
14-05-2023,carrots,0.99,3,Cash
14-05-2023,bread rolls,1.99,2,Cash
14-05-2023,pancake mix,2.99,1,Cash
14-05-2023,bread,2.99,3,Cash
14-05-2023,cooking spray,3.99,3,Cash
15-05-2023,orange juice,3.99,4,Credit Card
15-05-2023,cinnamon,2.49,3,Credit Card
15-05-2023,chicken,6.99,2,Credit Card
15-05-2023,frozen breaded shrimp,8.99,1,Credit Card
16-05-2023,pasta,1.79,4,Debit Card
16-05-2023,frozen breaded vegetables,4.99,5,Debit Card
16-05-2023,crackers,1.99,2,Debit Card
17-05-2023,water,0.99,1,Cash
17-05-2023,potatoes,1.49,5,Cash
17-05-2023,rice,5.99,5,Cash
17-05-2023,tea,3.49,4,Cash
17-05-2023,yogurt,1.99,2,Cash
17-05-2023,vegetables,1.99,2,Cash
17-05-2023,milk,3.49,2,Cash
17-05-2023,barbecue sauce,3.49,5,Cash
17-05-2023,instant noodles,0.99,2,Cash
17-05-2023,olive oil,6.99,4,Cash
17-05-2023,frozen fruit bars,2.99,4,Cash
18-05-2023,celery,1.29,4,Debit Card
18-05-2023,ice cream,4.49,2,Debit Card
18-05-2023,bread,2.99,5,Debit Card
18-05-2023,bell peppers,0.99,3,Debit Card
18-05-2023,chili powder,1.99,4,Debit Card
18-05-2023,fruits,2.49,3,Debit Card
18-05-2023,pretzels,1.99,3,Debit Card
19-05-2023,ham,6.99,3,Debit Card
19-05-2023,eggs,2.19,4,Debit Card
19-05-2023,dried nuts,5.49,3,Debit Card
19-05-2023,soup,2.99,2,Debit Card
19-05-2023,pasta,1.79,3,Debit Card
19-05-2023,waffle mix,3.29,1,Debit Card
19-05-2023,ketchup,1.99,5,Debit Card
19-05-2023,tuna,4.99,2,Debit Card
19-05-2023,bananas,0.69,1,Debit Card
20-05-2023,pickles,2.99,5,Cash
20-05-2023,sausages,5.99,2,Cash
20-05-2023,frozen pies,4.49,5,Cash
20-05-2023,frozen waffles,2.99,1,Cash
20-05-2023,dried spices,2.99,5,Cash
20-05-2023,frozen fruits,3.99,1,Cash
20-05-2023,bacon,4.49,1,Cash
21-05-2023,frozen burritos,3.49,1,Debit Card
21-05-2023,frozen chicken nuggets,4.99,3,Debit Card
21-05-2023,sauerkraut,3.49,5,Debit Card
21-05-2023,popcorn kernels,0.99,5,Debit Card
21-05-2023,instant rice,1.49,4,Debit Card
22-05-2023,frozen breaded appetizers,4.49,1,Debit Card
22-05-2023,honey,4.99,3,Debit Card
22-05-2023,eggs,2.19,3,Debit Card
22-05-2023,spaghetti sauce,2.49,3,Debit Card
22-05-2023,dried fruits,4.99,2,Debit Card
22-05-2023,taco seasoning,1.49,3,Debit Card
22-05-2023,chips,2.99,4,Debit Card
22-05-2023,bread,2.99,2,Debit Card
22-05-2023,rice,5.99,5,Debit Card
22-05-2023,zucchini,1.49,2,Debit Card
22-05-2023,cookies,2.49,1,Debit Card
22-05-2023,pasta,1.79,5,Debit Card
22-05-2023,yogurt,1.99,2,Debit Card
22-05-2023,milk,3.49,2,Debit Card
23-05-2023,coffee,5.99,1,Credit Card
23-05-2023,lobster,14.99,5,Credit Card
23-05-2023,crackers,1.99,3,Credit Card
23-05-2023,frozen breaded jalapeno poppers,4.99,4,Credit Card
23-05-2023,carrots,0.99,2,Credit Card
23-05-2023,frozen entrees,4.99,2,Credit Card
23-05-2023,tomatoes,2.69,4,Credit Card
23-05-2023,beef,8.99,5,Credit Card
24-05-2023,nutmeg,3.49,2,Cash
24-05-2023,tortillas,2.49,4,Cash
24-05-2023,vegetables,1.99,5,Cash
24-05-2023,avocado,1.99,5,Cash
24-05-2023,muffins,4.49,2,Cash
25-05-2023,capers,3.49,1,Credit Card
25-05-2023,apples,1.79,3,Credit Card
25-05-2023,maple syrup,5.49,2,Credit Card
25-05-2023,lettuce,1.29,5,Credit Card
25-05-2023,soda,1.99,3,Credit Card
25-05-2023,bread rolls,1.99,4,Credit Card
25-05-2023,peanut butter,3.99,3,Credit Card
25-05-2023,mustard,1.49,2,Credit Card
25-05-2023,rice,5.99,3,Credit Card
25-05-2023,pretzels,1.99,1,Credit Card
25-05-2023,fish,9.99,2,Credit Card
25-05-2023,frozen breakfast items,3.49,2,Credit Card
26-05-2023,vinegar,1.99,3,Debit Card
26-05-2023,paprika,1.49,3,Debit Card
26-05-2023,milk,3.49,2,Debit Card
26-05-2023,salad dressing,2.99,1,Debit Card
26-05-2023,eggs,2.19,4,Debit Card
26-05-2023,soy sauce,1.99,2,Debit Card
26-05-2023,popcorn,1.99,1,Debit Card
26-05-2023,almond extract,5.99,3,Debit Card
27-05-2023,bell peppers,0.99,5,Cash
27-05-2023,pasta,1.79,1,Cash
27-05-2023,steak sauce,4.99,4,Cash
27-05-2023,bread,2.99,5,Cash
27-05-2023,onions,0.99,1,Cash
27-05-2023,yogurt,1.99,1,Cash
27-05-2023,mayonnaise,2.79,5,Cash
28-05-2023,frozen meals,5.49,5,Debit Card
28-05-2023,pancake mix,2.99,4,Debit Card
28-05-2023,popcorn kernels,0.99,1,Debit Card
28-05-2023,shrimp,8.99,1,Debit Card
28-05-2023,frozen breakfast sandwiches,3.99,2,Debit Card
28-05-2023,dried herbs,3.49,3,Debit Card
28-05-2023,crab,10.99,5,Debit Card
28-05-2023,cheese,4.99,2,Debit Card
29-05-2023,frozen pancakes,2.49,3,Credit Card
29-05-2023,tortilla chips,3.49,5,Credit Card
29-05-2023,barbecue sauce,3.49,4,Credit Card
29-05-2023,sauerkraut,3.49,2,Credit Card
29-05-2023,ice pops,2.49,3,Credit Card
29-05-2023,ketchup,1.99,3,Credit Card
29-05-2023,cake,7.99,4,Credit Card
29-05-2023,milk,3.49,1,Credit Card
29-05-2023,teriyaki sauce,3.49,5,Credit Card
29-05-2023,granola bars,3.29,5,Credit Card
30-05-2023,canned beans,1.79,2,Credit Card
30-05-2023,salsa,2.99,4,Credit Card
30-05-2023,pasta,1.79,1,Credit Card
30-05-2023,vanilla extract,4.99,3,Credit Card
30-05-2023,rice,5.99,2,Credit Card
30-05-2023,chicken,6.99,1,Credit Card
30-05-2023,eggs,2.19,2,Credit Card
30-05-2023,crackers,1.99,5,Credit Card
30-05-2023,bacon,4.49,5,Credit Card
30-05-2023,frozen vegetables,2.29,3,Credit Card
30-05-2023,jelly,2.49,5,Credit Card
30-05-2023,frozen breaded meatballs,5.49,5,Credit Card
31-05-2023,sausages,5.99,4,Credit Card
31-05-2023,tea,3.49,2,Credit Card
31-05-2023,olives,2.49,3,Credit Card
31-05-2023,frozen appetizers,4.49,4,Credit Card
31-05-2023,frozen breaded mozzarella sticks,3.99,5,Credit Card
31-05-2023,bread,2.99,5,Credit Card
31-05-2023,cookies,2.49,3,Credit Card
31-05-2023,yogurt,1.99,3,Credit Card
01-06-2023,coffee,5.99,5,Credit Card
01-06-2023,zucchini,1.49,1,Credit Card
01-06-2023,salmon,9.99,3,Credit Card
01-06-2023,olive oil,6.99,3,Credit Card
01-06-2023,tortillas,2.49,5,Credit Card
01-06-2023,curry powder,2.99,3,Credit Card
01-06-2023,onion powder,1.99,5,Credit Card
01-06-2023,ice cream,4.49,3,Credit Card
01-06-2023,frozen breaded chicken,5.99,1,Credit Card
02-06-2023,honey,4.99,2,Debit Card
02-06-2023,lobster,14.99,5,Debit Card
02-06-2023,guacamole,4.99,5,Debit Card
02-06-2023,spaghetti sauce,2.49,1,Debit Card
03-06-2023,bouillon cubes,2.49,1,Debit Card
03-06-2023,avocado,1.99,1,Debit Card
03-06-2023,milk,3.49,1,Debit Card
03-06-2023,tuna,4.99,3,Debit Card
03-06-2023,bread,2.99,2,Debit Card
03-06-2023,rice,5.99,3,Debit Card
03-06-2023,waffle mix,3.29,4,Debit Card
03-06-2023,mushrooms,2.49,4,Debit Card
03-06-2023,pasta,1.79,4,Debit Card
03-06-2023,orange juice,3.99,5,Debit Card
03-06-2023,celery,1.29,4,Debit Card
03-06-2023,garlic powder,1.99,5,Debit Card
04-06-2023,eggs,2.19,1,Credit Card
04-06-2023,vinegar,1.99,3,Credit Card
04-06-2023,mustard,1.49,1,Credit Card
04-06-2023,onions,0.99,1,Credit Card
04-06-2023,chips,2.99,4,Credit Card
04-06-2023,popcorn kernels,0.99,3,Credit Card
05-06-2023,frozen fries,2.99,1,Debit Card
05-06-2023,yogurt,1.99,3,Debit Card
05-06-2023,frozen crepes,3.99,3,Debit Card
05-06-2023,soup,2.99,3,Debit Card
05-06-2023,frozen dinners,5.99,2,Debit Card
06-06-2023,pasta,1.79,3,Credit Card
06-06-2023,potatoes,1.49,1,Credit Card
06-06-2023,frozen pot pies,3.99,1,Credit Card
06-06-2023,water,0.99,5,Credit Card
06-06-2023,pickles,2.99,5,Credit Card
06-06-2023,crab,10.99,1,Credit Card
06-06-2023,ham,6.99,2,Credit Card
06-06-2023,fruits,2.49,3,Credit Card
06-06-2023,tortilla chips,3.49,1,Credit Card
07-06-2023,bread,2.99,2,Cash
07-06-2023,rice,5.99,2,Cash
07-06-2023,pretzels,1.99,2,Cash
07-06-2023,frozen breaded shrimp,8.99,1,Cash
07-06-2023,frozen pizza,4.99,2,Cash
08-06-2023,barbecue sauce,3.49,3,Cash
08-06-2023,eggs,2.19,1,Cash
08-06-2023,cheese,4.99,5,Cash
08-06-2023,milk,3.49,5,Cash
08-06-2023,maple syrup,5.49,4,Cash
08-06-2023,frozen desserts,3.99,1,Cash
08-06-2023,chicken,6.99,1,Cash
08-06-2023,bananas,0.69,4,Cash
08-06-2023,muffins,4.49,2,Cash
08-06-2023,fish,9.99,3,Cash
09-06-2023,guacamole,4.99,4,Credit Card
09-06-2023,shrimp,8.99,4,Credit Card
09-06-2023,beef,8.99,3,Credit Card
09-06-2023,carrots,0.99,5,Credit Card
09-06-2023,sauerkraut,3.49,4,Credit Card
09-06-2023,salad dressing,2.99,3,Credit Card
10-06-2023,canned beans,1.79,2,Credit Card
10-06-2023,yogurt,1.99,2,Credit Card
10-06-2023,honey,4.99,2,Credit Card
10-06-2023,tomatoes,2.69,4,Credit Card
10-06-2023,pickle relish,1.99,4,Credit Card
10-06-2023,pasta,1.79,4,Credit Card
10-06-2023,soda,1.99,1,Credit Card
11-06-2023,lettuce,1.29,3,Cash
11-06-2023,eggs,2.19,2,Cash
11-06-2023,cookies,2.49,1,Cash
11-06-2023,apples,1.79,1,Cash
11-06-2023,mustard,1.49,5,Cash
11-06-2023,frozen breaded vegetables,4.99,4,Cash
11-06-2023,crackers,1.99,5,Cash
12-06-2023,cooking spray,3.99,4,Debit Card
12-06-2023,salmon,9.99,5,Debit Card
12-06-2023,milk,3.49,3,Debit Card
12-06-2023,bread,2.99,2,Debit Card
12-06-2023,bread rolls,1.99,3,Debit Card
12-06-2023,sausages,5.99,2,Debit Card
12-06-2023,vegetables,1.99,3,Debit Card
12-06-2023,hot sauce,2.99,4,Debit Card
12-06-2023,rice,5.99,4,Debit Card
13-06-2023,ketchup,1.99,1,Cash
13-06-2023,ice cream,4.49,1,Cash
13-06-2023,spaghetti sauce,2.49,1,Cash
13-06-2023,frozen breaded fish,6.99,3,Cash
13-06-2023,pasta,1.79,5,Cash
13-06-2023,popcorn,1.99,3,Cash
13-06-2023,zucchini,1.49,5,Cash
13-06-2023,pancake mix,2.99,2,Cash
13-06-2023,mayonnaise,2.79,1,Cash
14-06-2023,coffee,5.99,3,Debit Card
14-06-2023,tea,3.49,5,Debit Card
14-06-2023,chips,2.99,3,Debit Card
14-06-2023,frozen fruit bars,2.99,1,Debit Card
14-06-2023,cinnamon,2.49,4,Debit Card
14-06-2023,ice pops,2.49,3,Debit Card
14-06-2023,capers,3.49,4,Debit Card
15-06-2023,cumin,2.99,4,Cash
15-06-2023,almond extract,5.99,4,Cash
15-06-2023,bread,2.99,4,Cash
15-06-2023,popcorn kernels,0.99,1,Cash
15-06-2023,instant rice,1.49,1,Cash
15-06-2023,pickles,2.99,5,Cash
15-06-2023,bell peppers,0.99,3,Cash
15-06-2023,fruits,2.49,2,Cash
15-06-2023,rice,5.99,1,Cash
15-06-2023,frozen chicken nuggets,4.99,2,Cash
15-06-2023,yogurt,1.99,3,Cash
16-06-2023,tortillas,2.49,2,Debit Card
16-06-2023,bacon,4.49,5,Debit Card
16-06-2023,frozen breaded appetizers,4.49,3,Debit Card
16-06-2023,milk,3.49,2,Debit Card
16-06-2023,granola bars,3.29,1,Debit Card
16-06-2023,avocado,1.99,4,Debit Card
16-06-2023,salad dressing,2.99,3,Debit Card
16-06-2023,eggs,2.19,5,Debit Card
16-06-2023,onions,0.99,5,Debit Card
17-06-2023,water,0.99,3,Debit Card
17-06-2023,fish,9.99,5,Debit Card
17-06-2023,pasta,1.79,3,Debit Card
17-06-2023,cake,7.99,1,Debit Card
17-06-2023,muffins,4.49,5,Debit Card
17-06-2023,waffle mix,3.29,2,Debit Card
17-06-2023,cheese,4.99,1,Debit Card
17-06-2023,frozen entrees,4.99,1,Debit Card
17-06-2023,lobster,14.99,5,Debit Card
17-06-2023,peanut butter,3.99,1,Debit Card
17-06-2023,crab,10.99,1,Debit Card
17-06-2023,chicken,6.99,1,Debit Card
18-06-2023,chili powder,1.99,2,Cash
18-06-2023,dried nuts,5.49,4,Cash
18-06-2023,canned beans,1.79,5,Cash
18-06-2023,celery,1.29,5,Cash
18-06-2023,instant noodles,0.99,1,Cash
18-06-2023,bread,2.99,5,Cash
18-06-2023,potatoes,1.49,4,Cash
18-06-2023,rice,5.99,5,Cash
19-06-2023,teriyaki sauce,3.49,2,Credit Card
19-06-2023,salsa,2.99,2,Credit Card
19-06-2023,yogurt,1.99,2,Credit Card
19-06-2023,ham,6.99,1,Credit Card
20-06-2023,dried fruits,4.99,4,Debit Card
20-06-2023,maple syrup,5.49,2,Debit Card
20-06-2023,frozen fruits,3.99,5,Debit Card
20-06-2023,milk,3.49,1,Debit Card
20-06-2023,taco seasoning,1.49,1,Debit Card
20-06-2023,cookies,2.49,2,Debit Card
20-06-2023,frozen breaded jalapeno poppers,4.99,4,Debit Card
20-06-2023,guacamole,4.99,5,Debit Card
21-06-2023,orange juice,3.99,3,Cash
21-06-2023,popcorn,1.99,1,Cash
21-06-2023,mustard,1.49,3,Cash
21-06-2023,mushrooms,2.49,1,Cash
21-06-2023,eggs,2.19,1,Cash
21-06-2023,nutmeg,3.49,5,Cash
21-06-2023,bread,2.99,3,Cash
21-06-2023,steak sauce,4.99,2,Cash
21-06-2023,pasta,1.79,5,Cash
21-06-2023,olive oil,6.99,3,Cash
21-06-2023,soy sauce,1.99,3,Cash
21-06-2023,zucchini,1.49,1,Cash
21-06-2023,frozen pies,4.49,1,Cash
22-06-2023,barbecue sauce,3.49,2,Debit Card
22-06-2023,rice,5.99,4,Debit Card
22-06-2023,paprika,1.49,1,Debit Card
22-06-2023,frozen waffles,2.99,1,Debit Card
22-06-2023,tea,3.49,2,Debit Card
22-06-2023,frozen breaded chicken,5.99,5,Debit Card
23-06-2023,dried spices,2.99,2,Debit Card
23-06-2023,yogurt,1.99,3,Debit Card
23-06-2023,spaghetti sauce,2.49,2,Debit Card
23-06-2023,bread rolls,1.99,5,Debit Card
23-06-2023,jelly,2.49,2,Debit Card
23-06-2023,frozen breakfast items,3.49,5,Debit Card
23-06-2023,vinegar,1.99,5,Debit Card
23-06-2023,frozen meals,5.49,3,Debit Card
23-06-2023,tuna,4.99,1,Debit Card
24-06-2023,lobster,14.99,3,Cash
24-06-2023,soup,2.99,2,Cash
24-06-2023,sauerkraut,3.49,1,Cash
24-06-2023,olives,2.49,2,Cash
24-06-2023,lettuce,1.29,3,Cash
24-06-2023,tortilla chips,3.49,2,Cash
24-06-2023,muffins,4.49,2,Cash
24-06-2023,bananas,0.69,5,Cash
24-06-2023,cake,7.99,2,Cash
24-06-2023,tomatoes,2.69,4,Cash
24-06-2023,pasta,1.79,4,Cash
25-06-2023,frozen burritos,3.49,4,Cash
25-06-2023,celery,1.29,1,Cash
25-06-2023,salad dressing,2.99,2,Cash
25-06-2023,ice pops,2.49,4,Cash
25-06-2023,frozen vegetables,2.29,3,Cash
25-06-2023,milk,3.49,5,Cash
25-06-2023,shrimp,8.99,1,Cash
25-06-2023,eggs,2.19,1,Cash
25-06-2023,mayonnaise,2.79,1,Cash
25-06-2023,chips,2.99,3,Cash
25-06-2023,pickles,2.99,5,Cash
26-06-2023,granola bars,3.29,2,Cash
26-06-2023,dried herbs,3.49,5,Cash
26-06-2023,frozen crepes,3.99,3,Cash
26-06-2023,ham,6.99,1,Cash
26-06-2023,bread,2.99,2,Cash
26-06-2023,waffle mix,3.29,4,Cash
26-06-2023,tortillas,2.49,4,Cash
26-06-2023,carrots,0.99,2,Cash
27-06-2023,pasta,1.79,4,Debit Card
27-06-2023,rice,5.99,4,Debit Card
27-06-2023,pretzels,1.99,4,Debit Card
27-06-2023,soda,1.99,2,Debit Card
28-06-2023,frozen breaded meatballs,5.49,5,Debit Card
28-06-2023,frozen breaded mozzarella sticks,3.99,3,Debit Card
28-06-2023,sausages,5.99,4,Debit Card
28-06-2023,water,0.99,3,Debit Card
28-06-2023,cheese,4.99,2,Debit Card
28-06-2023,yogurt,1.99,2,Debit Card
28-06-2023,popcorn kernels,0.99,3,Debit Card
29-06-2023,honey,4.99,5,Debit Card
29-06-2023,eggs,2.19,1,Debit Card
29-06-2023,milk,3.49,5,Debit Card
29-06-2023,ice cream,4.49,3,Debit Card
29-06-2023,crackers,1.99,1,Debit Card
29-06-2023,frozen breakfast sandwiches,3.99,1,Debit Card
29-06-2023,beef,8.99,3,Debit Card
29-06-2023,guacamole,4.99,5,Debit Card
29-06-2023,canned beans,1.79,4,Debit Card
30-06-2023,pasta,1.79,3,Cash
30-06-2023,rice,5.99,2,Cash
30-06-2023,chicken,6.99,2,Cash
30-06-2023,bell peppers,0.99,5,Cash
30-06-2023,bread,2.99,2,Cash
30-06-2023,ketchup,1.99,4,Cash
30-06-2023,frozen pancakes,2.49,3,Cash
30-06-2023,salmon,9.99,2,Cash
30-06-2023,apples,1.79,5,Cash
30-06-2023,pancake mix,2.99,4,Cash
30-06-2023,frozen pizza,4.99,3,Cash
01-07-2023,mustard,1.49,2,Debit Card
01-07-2023,onion powder,1.99,2,Debit Card
01-07-2023,vegetables,1.99,4,Debit Card
02-07-2023,yogurt,1.99,4,Debit Card
02-07-2023,vanilla extract,4.99,2,Debit Card
02-07-2023,pickles,2.99,1,Debit Card
02-07-2023,fruits,2.49,3,Debit Card
02-07-2023,milk,3.49,4,Debit Card
02-07-2023,maple syrup,5.49,5,Debit Card
02-07-2023,eggs,2.19,4,Debit Card
02-07-2023,tuna,4.99,3,Debit Card
02-07-2023,mayonnaise,2.79,4,Debit Card
03-07-2023,curry powder,2.99,3,Debit Card
03-07-2023,ice pops,2.49,4,Debit Card
03-07-2023,onions,0.99,5,Debit Card
03-07-2023,mushrooms,2.49,3,Debit Card
03-07-2023,soup,2.99,5,Debit Card
03-07-2023,rice,5.99,4,Debit Card
03-07-2023,frozen dinners,5.99,5,Debit Card
03-07-2023,frozen fries,2.99,1,Debit Card
04-07-2023,frozen pot pies,3.99,4,Cash
04-07-2023,tea,3.49,2,Cash
04-07-2023,cinnamon,2.49,5,Cash
04-07-2023,coffee,5.99,1,Cash
04-07-2023,zucchini,1.49,1,Cash
04-07-2023,tomatoes,2.69,2,Cash
05-07-2023,eggs,2.19,4,Cash
05-07-2023,salsa,2.99,5,Cash
05-07-2023,frozen breaded shrimp,8.99,3,Cash
05-07-2023,pasta,1.79,1,Cash
05-07-2023,pretzels,1.99,5,Cash
05-07-2023,cake,7.99,5,Cash
05-07-2023,frozen appetizers,4.49,1,Cash
05-07-2023,lettuce,1.29,1,Cash
05-07-2023,barbecue sauce,3.49,5,Cash
05-07-2023,water,0.99,1,Cash
05-07-2023,ham,6.99,4,Cash
05-07-2023,bread,2.99,4,Cash
05-07-2023,olive oil,6.99,4,Cash
05-07-2023,chips,2.99,1,Cash
06-07-2023,avocado,1.99,5,Cash
06-07-2023,canned beans,1.79,2,Cash
06-07-2023,potatoes,1.49,4,Cash
06-07-2023,crab,10.99,1,Cash
06-07-2023,pickle relish,1.99,5,Cash
06-07-2023,yogurt,1.99,4,Cash
06-07-2023,fish,9.99,3,Cash
06-07-2023,bacon,4.49,1,Cash
06-07-2023,bread rolls,1.99,5,Cash
06-07-2023,orange juice,3.99,1,Cash
06-07-2023,waffle mix,3.29,5,Cash
06-07-2023,milk,3.49,4,Cash
06-07-2023,popcorn,1.99,1,Cash
06-07-2023,frozen fruit bars,2.99,3,Cash
07-07-2023,cumin,2.99,2,Debit Card
07-07-2023,salad dressing,2.99,1,Debit Card
07-07-2023,frozen desserts,3.99,1,Debit Card
07-07-2023,almond extract,5.99,2,Debit Card
08-07-2023,cheese,4.99,5,Cash
08-07-2023,guacamole,4.99,2,Cash
08-07-2023,bouillon cubes,2.49,4,Cash
08-07-2023,honey,4.99,2,Cash
08-07-2023,garlic powder,1.99,5,Cash
08-07-2023,eggs,2.19,1,Cash
08-07-2023,rice,5.99,3,Cash
08-07-2023,tortillas,2.49,3,Cash
08-07-2023,cookies,2.49,1,Cash
09-07-2023,crackers,1.99,1,Cash
09-07-2023,pasta,1.79,1,Cash
09-07-2023,muffins,4.49,4,Cash
09-07-2023,bread,2.99,2,Cash
09-07-2023,soda,1.99,3,Cash
09-07-2023,yogurt,1.99,1,Cash
09-07-2023,carrots,0.99,4,Cash
10-07-2023,milk,3.49,1,Credit Card
10-07-2023,bananas,0.69,1,Credit Card
10-07-2023,capers,3.49,5,Credit Card
10-07-2023,bell peppers,0.99,2,Credit Card
10-07-2023,tortilla chips,3.49,1,Credit Card
11-07-2023,instant noodles,0.99,3,Cash
11-07-2023,shrimp,8.99,2,Cash
11-07-2023,pickles,2.99,1,Cash
11-07-2023,lobster,14.99,3,Cash
12-07-2023,steak sauce,4.99,2,Debit Card
12-07-2023,sausages,5.99,1,Debit Card
12-07-2023,ketchup,1.99,4,Debit Card
12-07-2023,rice,5.99,2,Debit Card
12-07-2023,eggs,2.19,4,Debit Card
12-07-2023,vinegar,1.99,4,Debit Card
13-07-2023,frozen breaded fish,6.99,2,Credit Card
13-07-2023,pasta,1.79,3,Credit Card
13-07-2023,yogurt,1.99,2,Credit Card
13-07-2023,pretzels,1.99,4,Credit Card
13-07-2023,popcorn,1.99,5,Credit Card
13-07-2023,spaghetti sauce,2.49,5,Credit Card
13-07-2023,zucchini,1.49,2,Credit Card
13-07-2023,frozen entrees,4.99,5,Credit Card
13-07-2023,bread,2.99,3,Credit Card
13-07-2023,canned beans,1.79,1,Credit Card
14-07-2023,frozen breaded appetizers,4.49,1,Debit Card
14-07-2023,celery,1.29,5,Debit Card
14-07-2023,jelly,2.49,4,Debit Card
14-07-2023,frozen breaded vegetables,4.99,4,Debit Card
14-07-2023,sauerkraut,3.49,2,Debit Card
14-07-2023,ice cream,4.49,1,Debit Card
14-07-2023,milk,3.49,5,Debit Card
15-07-2023,hot sauce,2.99,5,Debit Card
15-07-2023,soy sauce,1.99,3,Debit Card
15-07-2023,frozen breaded chicken,5.99,5,Debit Card
15-07-2023,crab,10.99,4,Debit Card
15-07-2023,chicken,6.99,5,Debit Card
15-07-2023,vegetables,1.99,4,Debit Card
15-07-2023,rice,5.99,1,Debit Card
15-07-2023,maple syrup,5.49,2,Debit Card
15-07-2023,eggs,2.19,3,Debit Card
15-07-2023,instant rice,1.49,5,Debit Card
16-07-2023,teriyaki sauce,3.49,4,Credit Card
16-07-2023,chili powder,1.99,4,Credit Card
16-07-2023,salad dressing,2.99,5,Credit Card
16-07-2023,cooking spray,3.99,2,Credit Card
16-07-2023,dried herbs,3.49,4,Credit Card
16-07-2023,tuna,4.99,3,Credit Card
16-07-2023,granola bars,3.29,4,Credit Card
16-07-2023,popcorn kernels,0.99,4,Credit Card
17-07-2023,honey,4.99,3,Credit Card
17-07-2023,beef,8.99,3,Credit Card
17-07-2023,water,0.99,1,Credit Card
17-07-2023,dried fruits,4.99,3,Credit Card
17-07-2023,mushrooms,2.49,4,Credit Card
17-07-2023,bread,2.99,1,Credit Card
17-07-2023,soup,2.99,2,Credit Card
17-07-2023,yogurt,1.99,4,Credit Card
17-07-2023,guacamole,4.99,5,Credit Card
17-07-2023,frozen pies,4.49,1,Credit Card
17-07-2023,coffee,5.99,3,Credit Card
17-07-2023,cake,7.99,3,Credit Card
17-07-2023,tortilla chips,3.49,2,Credit Card
18-07-2023,rice,5.99,4,Cash
18-07-2023,pasta,1.79,1,Cash
18-07-2023,milk,3.49,1,Cash
18-07-2023,frozen chicken nuggets,4.99,5,Cash
18-07-2023,tomatoes,2.69,5,Cash
18-07-2023,mayonnaise,2.79,1,Cash
18-07-2023,frozen breakfast items,3.49,1,Cash
18-07-2023,salmon,9.99,1,Cash
19-07-2023,apples,1.79,3,Credit Card
19-07-2023,peanut butter,3.99,3,Credit Card
19-07-2023,waffle mix,3.29,4,Credit Card
19-07-2023,eggs,2.19,1,Credit Card
19-07-2023,pickles,2.99,1,Credit Card
19-07-2023,salsa,2.99,3,Credit Card
19-07-2023,shrimp,8.99,1,Credit Card
20-07-2023,dried nuts,5.49,5,Cash
20-07-2023,frozen fruits,3.99,4,Cash
20-07-2023,fish,9.99,4,Cash
20-07-2023,bell peppers,0.99,5,Cash
20-07-2023,orange juice,3.99,3,Cash
20-07-2023,tortillas,2.49,2,Cash
20-07-2023,spaghetti sauce,2.49,2,Cash
20-07-2023,popcorn,1.99,5,Cash
